LaneNo,source,target,type,weight
505,181_서울역,3012_갈월동,bus,0.0160714285714281
505,3012_갈월동,3327_갈월동4호선숙대입구,bus,0.026071428571427704
505,3327_갈월동4호선숙대입구,3330_숙대입구,bus,0.0082142857142855
505,3330_숙대입구,63_남영역,bus,0.037499999999999103
505,63_남영역,3332_문배동이안아파트앞,bus,0.059642857142855686
505,3332_문배동이안아파트앞,3132_용산전자상가17동,bus,0.07499999999999798
505,3132_용산전자상가17동,3134_용산전자상가10동,bus,0.0642857142857117
505,3134_용산전자상가10동,3137_용산전자상가.전자랜드,bus,0.08321428571428222
505,3137_용산전자상가.전자랜드,3331_원효대교북단,bus,0.095357142857139
505,3331_원효대교북단,19146_시범아파트.대교아파트,bus,0.11928571428571026
505,19146_시범아파트.대교아파트,19150_KBS별관,bus,0.14142857142856646
505,19150_KBS별관,19255_공군호텔,bus,0.17499999999999463
505,19255_공군호텔,19014_서울지방병무청,bus,0.23249999999999202
505,19014_서울지방병무청,144_보라매역,bus,0.22142857142856331
505,144_보라매역,19012_보라매공원,bus,0.0932142857142829
505,19012_보라매공원,19011_경남아너스빌아파트,bus,0.08214285714285452
505,19011_경남아너스빌아파트,19010_강남성심병원.대림성모병원,bus,0.0721428571428547
505,19010_강남성심병원.대림성모병원,19009_서울영림초등학교,bus,0.07464285714285464
505,19009_서울영림초등학교,39_구로디지털단지역,bus,0.07142857142856869
505,39_구로디지털단지역,18002_문성초등학교,bus,0.4321428571428443
505,18002_문성초등학교,18004_금천우체국,bus,0.4299999999999871
505,18004_금천우체국,18006_말미고개.금천소방서,bus,0.4439285714285591
505,18006_말미고개.금천소방서,18008_금천구청.금천경찰서,bus,0.43071428571427434
505,18008_금천구청.금천경찰서,18134_시흥사거리.시흥대교,bus,0.4303571428571322
505,18134_시흥사거리.시흥대교,38173_신촌마을,bus,0.45999999999998925
505,38173_신촌마을,38175_소하초중고등학교,bus,0.3699999999999896
505,38175_소하초중고등학교,38181_가리대.소하3단지.소하상업지구,bus,0.3417857142857044
505,38181_가리대.소하3단지.소하상업지구,38194_가리대사거리.소하상업지구,bus,0.3049999999999907
505,38194_가리대사거리.소하상업지구,38192_수자원공사광명가압장,bus,0.2985714285714195
505,38192_수자원공사광명가압장,38191_도도리주유소,bus,0.30535714285713367
505,38191_도도리주유소,38199_소하성당,bus,0.29928571428570555
505,38199_소하성당,38205_설월리마을.금강정사,bus,0.29428571428570605
505,38205_설월리마을.금강정사,38206_서면초.안서중.창의경영고,bus,0.27428571428570675
505,38206_서면초.안서중.창의경영고,38222_광명시여성비전센터,bus,0.2485714285714217
505,38222_광명시여성비전센터,38221_소하2동행정복지센터.광명동굴길,bus,0.19785714285713693
505,38221_소하2동행정복지센터.광명동굴길,38220_오리서원.충현중학교.광휘고등학,bus,0.1639285714285663
505,38220_오리서원.충현중학교.광휘고등학,38621_기형도문학관.황용사,bus,0.1567857142857096
505,38621_기형도문학관.황용사,38227_이케아.롯데아울렛광명점,bus,0.142499999999996
505,38227_이케아.롯데아울렛광명점,38200_코스트코광명점,bus,0.05749999999999678
505,38200_코스트코광명점,38628_KTX광명역8번출구,bus,0.04214285714285438
505,38628_KTX광명역8번출구,14442_양지사거리.체육공원,bus,0.024999999999997694
505,14442_양지사거리.체육공원,38252_뒷골,bus,0.024642857142854992
505,38252_뒷골,38236_원가학,bus,0.017142857142855406
505,38236_원가학,38237_장절리,bus,0.010357142857141602
505,38237_장절리,38239_동창골,bus,0.007499999999999199
505,38239_동창골,38241_사들,bus,0.0067857142857135995
505,38241_사들,38231_온신초등학교앞,bus,0.0078571428571422
505,38231_온신초등학교앞,38249_노온사동차고지,bus,0.0014285714285712
506,21144_신성초등학교,21165_삼성동주민센터,bus,0.0402777777777766
506,21165_삼성동주민센터,21166_미림고개,bus,0.08333333333333158
506,21166_미림고개,21167_미림여고.미림여자정보과학고,bus,0.08611111111110899
506,21167_미림여고.미림여자정보과학고,21168_신우초등학교,bus,0.0874999999999976
506,21168_신우초등학교,21169_삼성산성지,bus,0.08935185185184918
506,21169_삼성산성지,21170_산장아파트,bus,0.0851851851851824
506,21170_산장아파트,21171_삼성산주공아파트,bus,0.08009259259258969
506,21171_삼성산주공아파트,21267_관악산휴먼시아아파트1단지입구,bus,0.08842592592592227
506,21267_관악산휴먼시아아파트1단지입구,21268_난향동주민센터,bus,0.1199074074074032
506,21268_난향동주민센터,21809_난곡종점,bus,0.20416666666666142
506,21809_난곡종점,21211_신림복지관앞,bus,0.262499999999994
506,21211_신림복지관앞,21210_난우중학교입구,bus,0.28611111111110404
506,21210_난우중학교입구,21209_우림시장.난곡보건분소,bus,0.31203703703702906
506,21209_우림시장.난곡보건분소,21208_남강중고등학교입구,bus,0.39814814814813804
506,21208_남강중고등학교입구,21207_세이브마트앞,bus,0.44305555555554477
506,21207_세이브마트앞,21206_신일교회앞,bus,0.4962962962962848
506,21206_신일교회앞,21205_난곡우체국사거리,bus,0.5305555555555433
506,21205_난곡우체국사거리,21204_신림청소년독서실.신림체육센터,bus,0.5486111111110982
506,21204_신림청소년독서실.신림체육센터,21115_난곡입구,bus,0.5490740740740604
506,21115_난곡입구,21361_호림박물관,bus,0.5685185185185041
506,21361_호림박물관,21116_남서울중학교.성보중고등학교,bus,0.5777777777777631
506,21116_남서울중학교.성보중고등학교,218_신림역,bus,0.5722222222222071
506,218_신림역,21262_관악우체국.에이치플러스양지병원,bus,0.0416666666666649
506,21262_관악우체국.에이치플러스양지병원,21118_KT&G관악지점,bus,0.10185185185185029
506,21118_KT&G관악지점,148_봉천역,bus,0.12037037037036859
506,148_봉천역,21120_KT관악지점,bus,0.2509259259259218
506,21120_KT관악지점,21131_봉천사거리.봉천중앙시장,bus,0.25648148148147754
506,21131_봉천사거리.봉천중앙시장,21132_봉원중학교.행운동우성아파트,bus,0.26574074074073667
506,21132_봉원중학교.행운동우성아파트,21133_관악푸르지오아파트,bus,0.25694444444444076
506,21133_관악푸르지오아파트,20168_봉천고개.관악현대아파트,bus,0.243981481481478
506,20168_봉천고개.관악현대아파트,207_숭실대입구역,bus,0.22824074074073772
506,207_숭실대입구역,20163_상도동중앙하이츠빌.상도전통시장,bus,0.028703703703703
506,20163_상도동중앙하이츠빌.상도전통시장,168_상도역,bus,0.0458333333333327
506,168_상도역,20159_상도터널상도동,bus,0.24120370370369956
506,20159_상도터널상도동,20156_상도터널노량진동,bus,0.2796296296296261
506,20156_상도터널노량진동,3341_노들섬,bus,0.27777777777777446
506,3341_노들섬,3001_한강대교북단.LG유플러스,bus,0.271296296296293
506,3001_한강대교북단.LG유플러스,224_신용산역,bus,0.23425925925925598
506,224_신용산역,3005_용산우체국,bus,0.0333333333333321
506,3005_용산우체국,160_삼각지역,bus,0.0087962962962961
506,160_삼각지역,206_숙대입구역,bus,0.1722222222222184
506,206_숙대입구역,3011_갈월동,bus,0.02824074074073961
506,3011_갈월동,181_서울역,bus,0.0055555555555554
506,181_서울역,2128_시청앞,bus,0.056944444444442105
506,2128_시청앞,2137_서울신문사,bus,0.027777777777776503
506,2137_서울신문사,281_을지로입구역,bus,0.025462962962962007
506,281_을지로입구역,2141_해운센터.롯데영프라자,bus,0.0032407407407403998
506,2141_해운센터.롯데영프라자,2127_북창동.남대문시장,bus,0.0138888888888883
506,2127_북창동.남대문시장,2008_숭례문,bus,0.0
506,2008_숭례문,181_서울역,bus,0.0143518518518508
506,181_서울역,3012_갈월동,bus,0.007407407407407101
506,3012_갈월동,206_숙대입구역,bus,0.023611111111110004
506,206_숙대입구역,160_삼각지역,bus,0.09166666666666282
506,160_삼각지역,3006_용산우체국,bus,0.0111111111111107
506,3006_용산우체국,224_신용산역,bus,0.027314814814813695
506,224_신용산역,3002_한강대교북단.LG유플러스,bus,0.14166666666666491
506,3002_한강대교북단.LG유플러스,3340_노들섬,bus,0.1342592592592575
506,3340_노들섬,20157_상도터널노량진동,bus,0.14351851851851666
506,20157_상도터널노량진동,20158_상도터널상도동,bus,0.15231481481481182
506,20158_상도터널상도동,168_상도역,bus,0.13194444444444106
506,168_상도역,20162_상도동중앙하이츠빌.상도전통시장,bus,0.042592592592591696
506,20162_상도동중앙하이츠빌.상도전통시장,207_숭실대입구역,bus,0.031018518518517602
506,207_숭실대입구역,20167_봉현초등학교,bus,0.3050925925925858
506,20167_봉현초등학교,21136_성현동동아아파트,bus,0.29212962962962247
506,21136_성현동동아아파트,21137_봉원중학교.행운동우성아파트,bus,0.3050925925925855
506,21137_봉원중학교.행운동우성아파트,21368_봉천사거리.위버폴리스,bus,0.32453703703703
506,21368_봉천사거리.위버폴리스,179_서울대입구역,bus,0.32453703703703024
506,179_서울대입구역,21105_KT관악지점,bus,0.0458333333333324
506,21105_KT관악지점,148_봉천역,bus,0.0236111111111105
506,148_봉천역,21107_KT&G관악지점,bus,0.1097222222222205
506,21107_KT&G관악지점,21261_관악우체국.에이치플러스양지병원,bus,0.0819444444444432
506,21261_관악우체국.에이치플러스양지병원,218_신림역,bus,0.0578703703703692
506,218_신림역,21109_남부초등학교,bus,0.5634259259259113
506,21109_남부초등학교,21110_호림박물관,bus,0.5504629629629489
506,21110_호림박물관,21219_신림청소년독서실.신림체육센터,bus,0.5425925925925791
506,21219_신림청소년독서실.신림체육센터,21218_난곡우체국사거리,bus,0.5148148148148023
506,21218_난곡우체국사거리,21217_신일교회앞,bus,0.4833333333333212
506,21217_신일교회앞,21216_세이브마트앞,bus,0.43148148148146953
506,21216_세이브마트앞,21215_남강중고등학교입구,bus,0.40694444444443334
506,21215_남강중고등학교입구,21214_우림시장.난곡보건분소,bus,0.37962962962961916
506,21214_우림시장.난곡보건분소,21213_난우중학교입구,bus,0.36527777777776826
506,21213_난우중학교입구,21212_신림복지관앞,bus,0.3467592592592504
506,21212_신림복지관앞,21370_서울난향초등학교.난향동주민센터,bus,0.3217592592592506
506,21370_서울난향초등학교.난향동주민센터,21265_관악산휴먼시아.신림푸르지오2차,bus,0.28055555555554834
506,21265_관악산휴먼시아.신림푸르지오2차,21266_관악산휴먼시아아파트1단지입구,bus,0.16203703703703107
506,21266_관악산휴먼시아아파트1단지입구,21174_삼성산주공아파트,bus,0.14953703703703167
506,21174_삼성산주공아파트,21175_산장아파트,bus,0.13472222222221739
506,21175_산장아파트,21176_삼성산성지,bus,0.13611111111110646
506,21176_삼성산성지,21177_신우초등학교,bus,0.13564814814814358
506,21177_신우초등학교,21178_미림여고.미림여자정보과학고,bus,0.1324074074074031
506,21178_미림여고.미림여자정보과학고,21179_미림고개.고시촌입구,bus,0.1263888888888849
506,21179_미림고개.고시촌입구,21180_서울대벤처타운역,bus,0.09861111111110799
506,21180_서울대벤처타운역,21157_대학동고시촌입구,bus,0.06990740740740471
506,21157_대학동고시촌입구,21158_서울산업정보학교.삼성교,bus,0.04814814814814621
506,21158_서울산업정보학교.삼성교,21159_관악산입구.관악아트홀·중앙도서관,bus,0.033796296296294805
506,21159_관악산입구.관악아트홀·중앙도서관,21127_서울대학교,bus,0.0162037037037029
506,21127_서울대학교,21142_신림중.삼성고.관악아트홀·도서관,bus,0.006018518518518201
506,21142_신림중.삼성고.관악아트홀·도서관,21143_서울산업정보학교.삼성교,bus,0.006018518518518201
540,40619_군포공영차고지,40023_군포보건소,bus,0.0030172413793102
540,40023_군포보건소,201_수리산역,bus,0.014655172413792602
540,201_수리산역,40111_군포소방서,bus,0.03362068965517142
540,40111_군포소방서,40117_오금동행정복지센터,bus,0.04094827586206772
540,40117_오금동행정복지센터,40122_3단지.소월아파트.다산아파트,bus,0.05215517241379134
540,40122_3단지.소월아파트.다산아파트,40099_시민체육광장,bus,0.08146551724137663
540,40099_시민체육광장,40102_주공1단지.무궁화아파트,bus,0.0883620689655143
540,40102_주공1단지.무궁화아파트,40107_군포경찰서,bus,0.1530172413793067
540,40107_군포경찰서,40088_신환아파트,bus,0.18405172413792656
540,40088_신환아파트,40086_금정고가금정농협,bus,0.24137931034482224
540,40086_금정고가금정농협,56076_삼신아파트,bus,0.31508620689654615
540,56076_삼신아파트,56078_서안이노빌아파트,bus,0.30474137931033907
540,56078_서안이노빌아파트,56070_호계사거리,bus,0.310775862068959
540,56070_호계사거리,56071_호계소방파출소,bus,0.3219827586206829
540,56071_호계소방파출소,60017_덕고개사거리,bus,0.3219827586206828
540,60017_덕고개사거리,60021_샘마을.대안중학교,bus,0.3288793103448207
540,60021_샘마을.대안중학교,60020_안양남초등학교,bus,0.336206896551717
540,60020_안양남초등학교,60019_농수산물시장.포일단지입구,bus,0.3935344827586135
540,60019_농수산물시장.포일단지입구,56052_민백마을,bus,0.41724137931033733
540,56052_민백마을,56040_나눔초등학교.오뚜기식품.두산번,bus,0.4362068965517166
540,56040_나눔초등학교.오뚜기식품.두산번,56053_평촌동행정복지센터.인덕원대우,bus,0.5142241379310266
540,56053_평촌동행정복지센터.인덕원대우,56043_인덕원초교.삼성아파트,bus,0.5521551724137852
540,56043_인덕원초교.삼성아파트,289_인덕원역,bus,0.4892241379310267
540,289_인덕원역,21082_과천린파밀리에,bus,0.08922413793103234
540,21082_과천린파밀리에,37013_과천푸르지오라비엔오,bus,0.08879310344827374
540,37013_과천푸르지오라비엔오,37008_찬우물,bus,0.1081896551724114
540,37008_찬우물,37037_정보과학도서관.원문동행정복지,bus,0.11853448275861819
540,37037_정보과학도서관.원문동행정복지,37010_과천위버필드.래미안슈르,bus,0.12931034482758366
540,37010_과천위버필드.래미안슈르,301_정부과천청사역,bus,0.14396551724137688
540,301_정부과천청사역,37017_과천중앙공원.KT과천지사,bus,0.032327586206895804
540,37017_과천중앙공원.KT과천지사,31_과천역,bus,0.07155172413793041
540,31_과천역,37019_8.9단지,bus,0.05301724137930903
540,37019_8.9단지,37005_관문체육공원.과천성당,bus,0.08793103448275735
540,37005_관문체육공원.과천성당,37034_과천동행정복지센터,bus,0.025431034482758207
540,37034_과천동행정복지센터,37029_남태령고개,bus,0.0435344827586202
540,37029_남태령고개,64_남태령역,bus,0.0461206896551719
540,64_남태령역,156_사당역,bus,0.49396551724137344
540,156_사당역,286_이수역,bus,0.14482758620689434
540,286_이수역,326_총신대입구역,bus,0.0189655172413791
540,326_총신대입구역,22031_경문고등학교,bus,0.06293103448275694
540,22031_경문고등학교,22033_정금마을,bus,0.07413793103448145
540,22033_정금마을,22225_이수교,bus,0.08577586206896456
540,22225_이수교,42_구반포역,bus,0.0918103448275858
540,42_구반포역,135_반포역,bus,0.13577586206896497
540,135_반포역,22020_고속터미널,bus,0.3650862068965489
540,22020_고속터미널,22215_서울성모병원,bus,0.034482758620688614
540,22215_서울성모병원,22019_고속터미널,bus,0.06336206896551602
540,22019_고속터미널,135_반포역,bus,0.506896551724135
540,135_반포역,42_구반포역,bus,0.3405172413793086
540,42_구반포역,20015_갯마을앞,bus,0.13060344827586162
540,20015_갯마을앞,20016_정금마을.방배경찰서,bus,0.10560344827586106
540,20016_정금마을.방배경찰서,20017_경문고교.배나무골앞,bus,0.10517241379310205
540,20017_경문고교.배나무골앞,326_총신대입구역,bus,0.08017241379310168
540,326_총신대입구역,20019_사당동우체국앞,bus,0.07413793103448219
540,20019_사당동우체국앞,20020_방배노인종합복지관,bus,0.09913793103448151
540,20020_방배노인종합복지관,156_사당역,bus,0.10301724137930818
540,156_사당역,21027_사당자동차학원,bus,0.0146551724137929
540,21027_사당자동차학원,64_남태령역,bus,0.005172413793103199
540,64_남태령역,37028_남태령고개,bus,0.05862068965517161
540,37028_남태령고개,37033_과천동행정복지센터,bus,0.046120689655171805
540,37033_과천동행정복지센터,37001_관문체육공원.과천성당,bus,0.022413793103447703
540,37001_관문체육공원.과천성당,37003_10단지,bus,0.07974137931034347
540,37003_10단지,31_과천역,bus,0.05387931034482633
540,31_과천역,301_정부과천청사역,bus,0.5426724137930958
540,301_정부과천청사역,37009_수자원공사.센트레빌아스테리움,bus,0.128448275862067
540,37009_수자원공사.센트레빌아스테리움,37012_찬우물,bus,0.11939655172413609
540,37012_찬우물,37014_과천지식정보타운,bus,0.08534482758620529
540,37014_과천지식정보타운,21072_과천린파밀리에,bus,0.08232758620689512
540,21072_과천린파밀리에,289_인덕원역,bus,0.06982758620689537
540,289_인덕원역,56054_평촌동행정복지센터.인덕원대우,bus,0.49224137931033785
540,56054_평촌동행정복지센터.인덕원대우,56041_오뚜기식품.두산벤처다임,bus,0.44956896551723463
540,56041_오뚜기식품.두산벤처다임,56056_민백마을,bus,0.42370689655171706
540,56056_민백마을,56058_농수산물시장.포일단지입구,bus,0.39224137931033787
540,56058_농수산물시장.포일단지입구,56073_안양남초등학교,bus,0.36249999999999294
540,56073_안양남초등학교,60015_샘마을.대안중학교,bus,0.3215517241379239
540,60015_샘마을.대안중학교,56074_덕고개사거리,bus,0.3081896551724066
540,56074_덕고개사거리,56601_호계소방파출소,bus,0.30862068965516526
540,56601_호계소방파출소,56602_호계사거리,bus,0.2956896551724068
540,56602_호계사거리,56079_평촌어바인퍼스트아파트.홈플러,bus,0.2693965517241312
540,56079_평촌어바인퍼스트아파트.홈플러,56077_삼신아파트,bus,0.2999999999999935
540,56077_삼신아파트,40087_산본주유소,bus,0.29999999999999355
540,40087_산본주유소,40089_신환아파트,bus,0.1931034482758561
540,40089_신환아파트,40622_느티울공원입구,bus,0.17499999999999438
540,40622_느티울공원입구,40103_군포경찰서,bus,0.14956896551723656
540,40103_군포경찰서,40101_충무주공아파트,bus,0.11336206896551315
540,40101_충무주공아파트,40104_시민체육광장,bus,0.08318965517241034
540,40104_시민체육광장,40121_3단지.율곡아파트,bus,0.06637931034482486
540,40121_3단지.율곡아파트,40108_흥진고등학교,bus,0.04741379310344623
540,40108_흥진고등학교,40110_5단지아파트입구,bus,0.040948275862067327
540,40110_5단지아파트입구,201_수리산역,bus,0.018965517241378408
540,201_수리산역,40028_군포보건소,bus,0.015517241379309701
540,40028_군포보건소,40615_군포공영차고지,bus,0.007327586206896199
541,40619_군포공영차고지,40023_군포보건소,bus,0.0014906832298133999
541,40023_군포보건소,201_수리산역,bus,0.010434782608694801
541,201_수리산역,40111_군포소방서,bus,0.018881987577639
541,40111_군포소방서,40145_도장중학교,bus,0.022857142857141705
541,40145_도장중학교,40134_경기폴리텍고등학교,bus,0.02534161490683091
541,40134_경기폴리텍고등학교,40133_둔전초등학교,bus,0.04372670807453149
541,40133_둔전초등학교,40140_엘림복지원,bus,0.08496894409937493
541,40140_엘림복지원,40141_군포문화예술회관,bus,0.12372670807452969
541,40141_군포문화예술회관,40144_장미아파트,bus,0.13614906832297613
541,40144_장미아파트,40078_산본2동행정복지센터,bus,0.14906832298136025
541,40078_산본2동행정복지센터,40073_산본래미안아파트,bus,0.15900621118011737
541,40073_산본래미안아파트,40067_삼성아파트입구,bus,0.17937888198757004
541,40067_삼성아파트입구,51_금정역,bus,0.1768944099378796
541,51_금정역,40064_산본1동,bus,0.013913043478259703
541,40064_산본1동,40062_산본고가도로,bus,0.050683229813662474
541,40062_산본고가도로,40061_미도아파트.메트로병원,bus,0.053167701863351374
541,40061_미도아파트.메트로병원,57039_명학초교,bus,0.05366459627328847
541,57039_명학초교,126_명학역,bus,0.05366459627328847
541,126_명학역,57037_만안구청,bus,0.16149068322980567
541,57037_만안구청,57035_안양센트럴헤센.KCC스위첸,bus,0.19627329192545684
541,57035_안양센트럴헤센.KCC스위첸,57029_서안양우체국.국제나은병원,bus,0.2370186335403625
541,57029_서안양우체국.국제나은병원,57024_우체국사거리.안양초교.중화한방,bus,0.2469565217391197
541,57024_우체국사거리.안양초교.중화한방,56005_비산농협,bus,0.28472049689439827
541,56005_비산농협,56007_비산사거리.이마트,bus,0.25689440993787616
541,56007_비산사거리.이마트,56004_비산롯데캐슬.평촌래미안푸르지,bus,0.26931677018632266
541,56004_비산롯데캐슬.평촌래미안푸르지,56009_미륭아파트,bus,0.275776397515515
541,56009_미륭아파트,56013_삼호아파트.평촌우리병원,bus,0.2777639751552662
541,56013_삼호아파트.평촌우리병원,56020_종합운동장,bus,0.2713043478260742
541,56020_종합운동장,56031_수촌마을,bus,0.25838509316768904
541,56031_수촌마을,56032_관양중학교,bus,0.252919254658372
541,56032_관양중학교,56033_중촌마을.동안치매안심센터,bus,0.295652173913028
541,56033_중촌마을.동안치매안심센터,56046_부림마을.관양2동행정복지센터,bus,0.31751552795029503
541,56046_부림마을.관양2동행정복지센터,289_인덕원역,bus,0.2827329192546432
541,289_인덕원역,21082_과천린파밀리에,bus,0.06807453416148583
541,21082_과천린파밀리에,37013_과천푸르지오라비엔오,bus,0.06857142857142404
541,37013_과천푸르지오라비엔오,37008_찬우물,bus,0.08099378881987149
541,37008_찬우물,37037_정보과학도서관.원문동행정복지,bus,0.0894409937888153
541,37037_정보과학도서관.원문동행정복지,37010_과천위버필드.래미안슈르,bus,0.0799999999999958
541,37010_과천위버필드.래미안슈르,301_정부과천청사역,bus,0.07006211180123886
541,301_정부과천청사역,37017_과천중앙공원.KT과천지사,bus,0.04024844720496729
541,37017_과천중앙공원.KT과천지사,31_과천역,bus,0.049192546583849805
541,31_과천역,37019_8.9단지,bus,0.040745341614903674
541,37019_8.9단지,37005_관문체육공원.과천성당,bus,0.04074534161490397
541,37005_관문체육공원.과천성당,37026_한내마을.환경사업소,bus,0.05863354037266827
541,37026_한내마을.환경사업소,188_선바위역,bus,0.04372670807453228
541,188_선바위역,37503_안골,bus,0.21863354037266533
541,37503_안골,22288_식유촌우면성당.서초호반써밋,bus,0.20571428571428124
541,22288_식유촌우면성당.서초호반써밋,22347_서초힐스아파트,bus,0.18434782608695235
541,22347_서초힐스아파트,22286_송동마을.서초힐스아파트,bus,0.18037267080744923
541,22286_송동마을.서초힐스아파트,22424_네이처힐5단지,bus,0.1783850931676978
541,22424_네이처힐5단지,22667_성촌마을입구,bus,0.11130434782608388
541,22667_성촌마을입구,22604_형촌마을입구,bus,0.24546583850930898
541,22604_형촌마을입구,22139_서초아트자이아파트,bus,0.16745341614906592
541,22139_서초아트자이아파트,22140_서초동삼성아파트,bus,0.10086956521738917
541,22140_서초동삼성아파트,182_서초역,bus,0.08894409937887976
541,182_서초역,38_교대역,bus,0.10683229813663896
541,38_교대역,22104_서초동유원아파트,bus,0.04372670807453147
541,22104_서초동유원아파트,22114_롯데칠성,bus,0.052173913043475746
541,22114_롯데칠성,10_강남역,bus,0.03925465838509067
541,10_강남역,22007_래미안아파트.파이낸셜뉴스,bus,0.034285714285712685
541,22007_래미안아파트.파이낸셜뉴스,22005_뱅뱅사거리,bus,0.06012422360248164
541,22005_뱅뱅사거리,244_양재역,bus,0.08049689440993392
541,244_양재역,22291_일동제약사거리,bus,0.14062111801241942
541,22291_일동제약사거리,22273_현대빌라.에코맘코리아,bus,0.14658385093167411
541,22273_현대빌라.에코맘코리아,22275_우성아파트.양재초등학교,bus,0.13763975155279187
541,22275_우성아파트.양재초등학교,22601_KT삼거리,bus,0.007453416149067601
541,22601_KT삼거리,22602_KT연구개발센터정문,bus,0.0079503105590052
541,22602_KT연구개발센터정문,22281_서울시품질시험소한국교원단체총연합회,bus,0.005465838509316101
541,22281_서울시품질시험소한국교원단체총연합회,22667_성촌마을입구,bus,0.11577639751552393
541,22667_성촌마을입구,22604_형촌마을입구,bus,0.24546583850930898
541,22604_형촌마을입구,22285_송동마을.서초힐스아파트,bus,0.1267080745341564
541,22285_송동마을.서초힐스아파트,22605_서초호반써밋,bus,0.18136645962732106
541,22605_서초호반써밋,22287_식유촌우면성당.서초호반써밋,bus,0.2032298136645877
541,22287_식유촌우면성당.서초호반써밋,37504_안골,bus,0.2096894409937801
541,37504_안골,188_선바위역,bus,0.20521739130433914
541,188_선바위역,37025_양지마을.환경사업소,bus,0.03627329192546328
541,37025_양지마을.환경사업소,37001_관문체육공원.과천성당,bus,0.04819875776397195
541,37001_관문체육공원.과천성당,37003_10단지,bus,0.04024844720496668
541,37003_10단지,31_과천역,bus,0.045714285714283265
541,31_과천역,301_정부과천청사역,bus,0.23354037267078878
541,301_정부과천청사역,37009_수자원공사.센트레빌아스테리움,bus,0.07453416149068004
541,37009_수자원공사.센트레빌아스테리움,37012_찬우물,bus,0.07701863354036904
541,37012_찬우물,37014_과천지식정보타운,bus,0.05614906832297772
541,37014_과천지식정보타운,21072_과천린파밀리에,bus,0.051180124223598834
541,21072_과천린파밀리에,289_인덕원역,bus,0.04819875776397194
541,289_인덕원역,63208_동편마을입구,bus,0.2842236024844552
541,63208_동편마을입구,56036_부림마을,bus,0.28919254658383364
541,56036_부림마을,56034_중촌마을.동안치매안심센터,bus,0.2877018633540199
541,56034_중촌마을.동안치매안심센터,56029_관양중학교,bus,0.27677018633538664
541,56029_관양중학교,56030_수촌마을,bus,0.2434782608695511
541,56030_수촌마을,56016_종합운동장,bus,0.23354037267079328
541,56016_종합운동장,56011_삼호아파트.평촌우리병원,bus,0.25093167701861957
541,56011_삼호아파트.평촌우리병원,56608_동양월드타워,bus,0.2568944099378735
541,56608_동양월드타워,56010_대림아파트,bus,0.24049689440992428
541,56010_대림아파트,56001_삼성래미안아파트,bus,0.23999999999998634
541,56001_삼성래미안아파트,56006_비산사거리.이마트,bus,0.22956521739129143
541,56006_비산사거리.이마트,57042_진흥아파트.비산대교,bus,0.2549068322981247
541,57042_진흥아파트.비산대교,57030_서안양우체국.국제나은병원,bus,0.2598757763975041
541,57030_서안양우체국.국제나은병원,57033_안양센트럴헤센.KCC스위첸,bus,0.21316770186334427
541,57033_안양센트럴헤센.KCC스위첸,57034_만안구청,bus,0.17590062111800367
541,57034_만안구청,126_명학역,bus,0.13913043478260087
541,126_명학역,57046_명학초교,bus,0.03279503105589779
541,57046_명학초교,56062_미도아파트.메트로병원,bus,0.0342857142857115
541,56062_미도아파트.메트로병원,40058_산본고가도로,bus,0.038757763975152584
541,40058_산본고가도로,40065_산본1동,bus,0.0313043478260849
541,40065_산본1동,51_금정역,bus,0.018881987577638502
541,51_금정역,40069_산본1동입구,bus,0.1853416149068233
541,40069_산본1동입구,40068_산본시장,bus,0.18484472049688533
541,40068_산본시장,40075_13단지아파트입구,bus,0.17590062111800414
541,40075_13단지아파트입구,40079_산본2동행정복지센터,bus,0.1619875776397439
541,40079_산본2동행정복지센터,40136_우방아파트,bus,0.15006211180123533
541,40136_우방아파트,40137_군포문화예술회관,bus,0.13018633540372057
541,40137_군포문화예술회관,40142_남천병원.서울시남부기술교육원,bus,0.10385093167701301
541,40142_남천병원.서울시남부기술교육원,40130_극동아파트,bus,0.0765217391304303
541,40130_극동아파트,40132_둔전초등학교,bus,0.05217391304347504
541,40132_둔전초등학교,40131_경기폴리텍고등학교,bus,0.05167701863353797
541,40131_경기폴리텍고등학교,40127_철쭉동산.철쭉공원,bus,0.04670807453415948
541,40127_철쭉동산.철쭉공원,40110_5단지아파트입구,bus,0.04571428571428388
541,40110_5단지아파트입구,201_수리산역,bus,0.021863354037266105
541,201_수리산역,40028_군포보건소,bus,0.022857142857141303
541,40028_군포보건소,40615_군포공영차고지,bus,0.008447204968943101
542,40163_부곡버스공영차고지,40165_군포부곡도서관,bus,0.0014030612244896
542,40165_군포부곡도서관,40167_부곡중앙중.군포중앙고등학교,bus,0.014732142857141702
542,40167_부곡중앙중.군포중앙고등학교,40169_부곡3단지아파트,bus,0.014732142857141702
542,40169_부곡3단지아파트,40171_부곡지구입구,bus,0.0175382653061209
542,40171_부곡지구입구,40173_군포첨단산업단지,bus,0.03016581632652799
542,40173_군포첨단산업단지,40175_한국복합물류,bus,0.04279336734693501
542,40175_한국복합물류,40603_군포공영차고지,bus,0.05051020408162822
542,40603_군포공영차고지,40025_삼성마을5단지,bus,0.04980867346938342
542,40025_삼성마을5단지,40046_복합화물터미널후문.가족센터,bus,0.05121173469387283
542,40046_복합화물터미널후문.가족센터,40055_군포국민체육센터,bus,0.07366071428570846
