title,ARS_ID,name,X,Y
315_증산역,12174,증산역.증산동주민센터,126.909681456,37.5836809982
12422_연서중학교입구,12422,연서중학교입구,126.9122781788,37.5862294351
12175_와산교,12175,와산교,126.9130844852,37.5880943849
174_새절역,12176,새절역.숭실고입구,126.913892,37.591681
12177_신흥시장,12177,신흥시장,126.9148958447,37.5954017296
283_응암역,12178,응암역.신사오거리,126.9156062368,37.5981073049
12179_역촌초등학교,12179,역촌초등학교,126.9160546584,37.6021814396
12180_역말사거리,12180,역말사거리,126.9155586421,37.6061494708
43_구산역,12181,구산역2번출구.예일여고,126.9169033629,37.6099512058
43_구산역,12182,구산역1번출구,126.91753691,37.6116583062
12183_대조동주민센터,12183,대조동주민센터,126.9179363667,37.6140725919
256_연신내역,12184,연신내역.로데오거리,126.9199962033,37.6178207167
12185_연서시장,12185,연서시장,126.9225910997,37.6192425563
12186_종로약국,12186,종로약국,126.9246380909,37.6203765441
12187_불광지구대,12187,불광지구대,126.9267891079,37.6217745784
12188_북한산대창센시티아파트,12188,북한산대창센시티아파트,126.9288094985,37.6248070601
12189_은평경찰서,12189,은평경찰서,126.9294752418,37.6276323558
12450_신도초중교입구.한국고전번역원,12450,신도초중교입구.한국고전번역원,126.9269041367,37.6315631161
12448_은평구민체육센터앞,12448,은평구민체육센터앞,126.923248,37.631655
12446_은진초교입구.은뜨락도서관,12446,은진초교입구.은뜨락도서관,126.9209179115,37.6310195075
12470_진관공영차고지,12470,진관공영차고지,126.9081159578,37.6466658339
12469_진관공영차고지,12469,진관공영차고지,126.9079338724,37.646727264
12445_은진초교입구.은뜨락도서관,12445,은진초교입구.은뜨락도서관,126.9208,37.63076
12447_은평구민체육센터앞,12447,은평구민체육센터앞,126.922569,37.631421
12449_신도초중교입구.한국고전번역원,12449,신도초중교입구.한국고전번역원,126.925337,37.631487
12198_은평경찰서,12198,은평경찰서,126.929277,37.628117
12199_연신초등학교,12199,연신초등학교,126.9287702008,37.6256234179
12200_불광지구대,12200,불광지구대,126.926505814,37.6218554999
12201_새장골유래비,12201,새장골유래비,126.9243796594,37.6205196512
12202_연서시장,12202,연서시장,126.9225340914,37.619596645
256_연신내역,12203,연신내역.로데오거리,126.9196550241,37.618013317
12204_은평연세병원,12204,은평연세병원,126.917738,37.61474
43_구산역,12205,구산역4번출구,126.917187,37.611892
43_구산역,12206,구산역3번출구.예일여고,126.916776,37.610497
12207_역말사거리,12207,역말사거리,126.9151429014,37.6062104465
12208_역촌초등학교,12208,역촌초등학교,126.9155726294,37.6027929337
283_응암역,12209,응암역2번출구,126.9158607077,37.6004214787
283_응암역,12167,응암역.신사오거리,126.9152247795,37.5979358249
12168_신흥시장,12168,신흥시장,126.9145640351,37.5954014899
174_새절역,12169,새절역,126.9134545782,37.5911871934
12170_와산교,12170,와산교,126.9126985944,37.587889553
12423_연서중학교입구,12423,연서중학교입구,126.9117539841,37.5861713747
315_증산역,12364,증산역.증산동주민센터,126.9093224341,37.5837546123
12172_증산종합시장.증산중학교입구,12172,증산종합시장.증산중학교입구,126.90615,37.580827
14106_월드컵경기장서측.문화비축기지,14106,월드컵경기장서측.문화비축기지,126.8949636335,37.5694982692
128_목동역,15360,신목동역-서울지방식품의약품안전청,126.88336,37.543635
15159_목1동주민센터,15159,목1동주민센터,126.87358,37.529802
15163_목동7단지,15163,목동7단지,126.870233,37.52851
15253_하이스트학원.종로학원,15253,하이스트학원.종로학원,126.869403,37.524815
15257_목동8단지.한전,15257,목동8단지.한전,126.8683291544,37.5201834629
15256_양천구청.양천보건소,15256,양천구청.양천보건소,126.8661628949,37.5181625662
15236_양천문화회관.양천일자리센터,15236,양천문화회관.양천일자리센터,126.8623809974,37.5169332443
15235_목동10단지상가,15235,목동10단지상가,126.859673,37.515967
15196_목동12단지,15196,목동12단지,126.8603283424,37.5141819623
15195_양천구민체육센터.양천일자리센터,15195,양천구민체육센터.양천일자리센터,126.8642387934,37.5155435776
15194_양천구청,15194,양천구청,126.86703,37.516543
15238_목동13단지,15238,목동13단지,126.869302,37.514516
15197_갈산초등학교정문,15197,갈산초등학교정문,126.870105,37.512822
17149_기업은행구로중앙지점,17149,기업은행구로중앙지점,126.8772441351,37.5048734598
40_구로역,17147,구로역.구로기계공구상가,126.8789985402,37.5034172875
18110_디지털3단지사거리,18110,디지털3단지사거리,126.880577117,37.4766714335
18109_디지털3단지.로옴코리아,18109,디지털3단지.로옴코리아,126.88022,37.479611
4_가산디지털단지역,18107,가산디지털단지역,126.8814807737,37.4808039116
4_가산디지털단지역,18240,가산디지털단지역1호선,126.881153,37.481675
18222_디지털3단지.영창실업,18222,디지털3단지.영창실업,126.8789631022,37.4833271564
17159_한일유앤아이아파트,17159,한일유앤아이아파트,126.8760349245,37.4856462135
18217_가산동종점,18217,가산동종점,126.875163,37.485215
17307_오류동삼거리,17307,오류동삼거리,126.8408783505,37.4953703071
17309_동부골든.한신플러스타운,17309,동부골든.한신플러스타운,126.840383,37.49863
17315_동부골든아파트후문,17315,동부골든아파트후문,126.8419150635,37.4995684704
17305_거성푸르뫼아파트,17305,거성푸르뫼아파트,126.8433197716,37.5003224419
17312_개봉1동사거리,17312,개봉1동사거리,126.8455328891,37.5010678452
17218_개봉푸르지오아파트,17218,개봉푸르지오아파트,126.8480532092,37.5019938418
17215_세곡초등학교,17215,세곡초등학교,126.8498423009,37.5026683511
17213_고척근린공원,17213,고척근린공원,126.8552979346,37.5047224619
17211_덕의초등학교,17211,덕의초등학교,126.8594403333,37.5063377311
17226_고척시장,17226,고척시장,126.86199,37.503137
17228_고척중학교,17228,고척중학교,126.863243,37.500962
19157_한국거래소,19157,한국거래소,126.927069,37.523351
1120_광화문,1120,광화문,126.976408,37.570045
17227_고척중학교,17227,고척중학교,126.863863,37.500468
17225_고척시장,17225,고척시장,126.861938,37.503852
17212_덕의초등학교,17212,덕의초등학교,126.858358201,37.5061580205
17214_고척근린공원.고척도서관,17214,고척근린공원.고척도서관,126.854469381,37.5046337292
17216_세곡초등학교,17216,세곡초등학교,126.8506070009,37.5031820473
17217_개봉푸르지오아파트,17217,개봉푸르지오아파트,126.8478312344,37.5021368312
17311_개봉1동사거리,17311,개봉1동사거리,126.8453708568,37.5012109084
17306_거성푸르뫼아파트,17306,거성푸르뫼아파트,126.843553,37.500614
17314_동부골든아파트후문,17314,동부골든아파트후문,126.842048,37.499917
17304_동부골든아파트,17304,동부골든아파트,126.840162,37.49873
17308_오류동삼거리,17308,오류동삼거리,126.840365622,37.4957851203
17289_온수동종점,17289,온수동종점,126.821273,37.491642
19_개화역,16435,개화역광역환승센터,126.797978,37.57822
19_개화역,16170,개화역1번출구.개화검문소,126.7997884498,37.5784942626
16168_개화119안전센터,16168,개화119안전센터,126.802225,37.575128
16391_김포공항국제선,16391,김포공항국제선,126.801112,37.56531
16410_한국공항공사,16410,한국공항공사,126.798872,37.562433
16389_김포공항국내선,16389,김포공항국내선,126.80421,37.55874
197_송정역,16014,송정역,126.8097996593,37.561437958
"16016_공항중학교.마곡엠밸리9,10단지",16016,"공항중학교.마곡엠밸리9,10단지",126.815552,37.5608
16023_강서세무서,16023,강서세무서,126.822202,37.560136
111_마곡역,16019,마곡역,126.826223,37.559729
16022_마곡동로사거리,16022,마곡동로사거리,126.832479,37.559102
136_발산역,16017,발산역,126.8376109437,37.5585733533
16012_한국가스기술공사,16012,한국가스기술공사,126.843735,37.557972
16010_KBS스포츠월드,16010,KBS스포츠월드,126.8489377041,37.5570387011
16008_강서구청사거리.서울디지털대학교,16008,강서구청사거리.서울디지털대학교,126.8540843129,37.5552355847
16006_등촌중학교.백석초등학교,16006,등촌중학교.백석초등학교,126.86068,37.552903
106_등촌역,16004,등촌역.강서보건소,126.8675998318,37.5494106214
257_염창역,16002,염창역.서울도시가스,126.875005296,37.5469638223
234_안국역,1294,안국역.인사동,126.9855365486,37.5763329308
257_염창역,16001,염창역.서울도시가스,126.875895,37.547145
106_등촌역,16003,등촌역.강서보건소,126.86872,37.549115
16005_등촌중학교.백석초등학교,16005,등촌중학교.백석초등학교,126.8614641474,37.5526737152
16007_강서구청사거리.서울디지털대학교,16007,강서구청사거리.서울디지털대학교,126.855528,37.554887
16009_KBS스포츠월드,16009,KBS스포츠월드,126.850512,37.556782
16011_한국가스기술공사,16011,한국가스기술공사,126.845633,37.558022
136_발산역,16013,발산역,126.83922,37.558502
16021_마곡동로사거리,16021,마곡동로사거리,126.83399,37.559073
111_마곡역,16018,마곡역,126.827513,37.559695
16024_강서세무서,16024,강서세무서,126.82286,37.560159
"16020_공항중학교.마곡엠밸리9,10단지",16020,"공항중학교.마곡엠밸리9,10단지",126.817152,37.560738
197_송정역,16015,송정역,126.810938,37.561353
56_김포공항역,16451,롯데몰.김포공항역,126.803024,37.562379
16411_한국공항공사,16411,한국공항공사,126.798863,37.56242
16390_김포공항국내선,16390,김포공항국내선,126.80465,37.558392
16166_방화동도시개발11단지,16166,방화동도시개발11단지,126.804202,37.570852
16167_개화119안전센터,16167,개화119안전센터,126.8026,37.575195
19_개화역,16434,개화역광역환승센터,126.797811,37.57845
15378_양천공영차고지,15378,양천공영차고지,126.837646,37.508701
15363_대일관광고.푸른마을3단지,15363,대일관광고.푸른마을3단지,126.836222,37.51118
15399_푸른마을1단지.이든채아파트,15399,푸른마을1단지.이든채아파트,126.8353881275,37.5126531126
15323_양천중앙도서관.푸른마을2단지,15323,양천중앙도서관.푸른마을2단지,126.8340906245,37.5141912766
15325_신월시영아파트.강월초등학교,15325,신월시영아파트.강월초등학교,126.83553,37.515731
15329_금실어린이공원,15329,금실어린이공원,126.8377738585,37.5179542888
15354_신월시영아파트중문,15354,신월시영아파트중문,126.836715,37.519088
15366_신월문화체육센터,15366,신월문화체육센터,126.836879,37.520513
15222_한빛종합사회복지관,15222,한빛종합사회복지관,126.839252,37.521257
15221_강서초등학교,15221,강서초등학교,126.841932,37.521878
15220_신월2동주민센터입구,15220,신월2동주민센터입구,126.84569,37.522757
15219_양강중학교,15219,양강중학교,126.8499936,37.5237110271
227_신정역,15274,신정역.신정4동주민센터,126.8542989447,37.5246301301
15273_신서고등학교.영상고등학교입구,15273,신서고등학교.영상고등학교입구,126.8599725442,37.5253957175
128_목동역,15272,목동역.목동오거리,126.8631068968,37.5258057871
128_목동역,15160,목동역.홍익병원,126.864433,37.527382
15101_홍익병원목동관,15101,홍익병원목동관,126.86403,37.53091
15111_목동사거리,15111,목동사거리,126.8638355299,37.5332695189
15112_영도중.강서고입구.기아양서대리점,15112,영도중.강서고입구.기아양서대리점,126.8636220426,37.5361735073
15113_목동시장.대일고교.배광교회,15113,목동시장.대일고교.배광교회,126.863840943,37.5390050043
15126_목동성원아파트,15126,목동성원아파트,126.8631752063,37.5422950368
15127_목3동주민센터.현대아이파크.실로암안과,15127,목3동주민센터.현대아이파크.실로암안과,126.8624010187,37.5448325228
106_등촌역,15128,등촌역6번출구.목동깨비시장,126.8639369391,37.5496948079
19218_양평동한솔아파트,19218,양평동한솔아파트,126.89034721,37.5439165302
19214_양평한신아파트.선유도공원입구,19214,양평한신아파트.선유도공원입구,126.8944278421,37.5416485864
19846_양화대교전망카페,19846,양화대교전망카페,126.901182,37.53982
342_합정역,14011,합정역,126.91299,37.549002
342_합정역,14012,합정역,126.9137990853,37.5495459112
19848_양화대교전망카페,19848,양화대교전망카페,126.900755,37.539938
19216_양평한신아파트.선유도공원입구,19216,양평한신아파트.선유도공원입구,126.894667,37.542032
16173_영일고등학교.강서도서관,16173,영일고등학교.강서도서관,126.8633553696,37.5489885793
16174_아이파크아파트.백석중학교.실로암안과,16174,아이파크아파트.백석중학교.실로암안과,126.8621412863,37.5451448999
16175_등촌2동주민센터.등촌동대림아파트,16175,등촌2동주민센터.등촌동대림아파트,126.8629698908,37.5419424703
16176_대일고교.임광아파트.배광교회,16176,대일고교.임광아파트.배광교회,126.8635679255,37.539791346
16177_용문사.시립화곡청소년센터,16177,용문사.시립화곡청소년센터,126.8633458107,37.5370972069
16179_목동사거리,16179,목동사거리,126.863608811,37.5316337661
128_목동역,15284,목동역.홍익병원,126.8639151684,37.5280495538
128_목동역,15285,목동역.목동오거리,126.8627909553,37.5259586072
15286_신서고교.영상고교입구,15286,신서고교.영상고교입구,126.8603986015,37.5256530348
227_신정역,15287,신정역.신정4동주민센터,126.854377,37.524902
15311_양강중학교,15311,양강중학교,126.849502,37.52385
15312_신월2동주민센터입구.경창전통시장,15312,신월2동주민센터입구.경창전통시장,126.8460404234,37.5231005832
15313_강서초등학교,15313,강서초등학교,126.841675,37.522025
15314_한빛종합사회복지관,15314,한빛종합사회복지관,126.838743,37.521342
15295_신월문화체육센터,15295,신월문화체육센터,126.836198,37.520117
15355_신월시영아파트중문,15355,신월시영아파트중문,126.83658,37.519083
15330_금실어린이공원,15330,금실어린이공원,126.8378532017,37.5174285164
15326_신월시영아파트.강월초등학교,15326,신월시영아파트.강월초등학교,126.835305,37.515937
15324_양천중앙도서관.푸른마을2단지,15324,양천중앙도서관.푸른마을2단지,126.833988,37.514032
15405_푸른마을1단지.이든채아파트,15405,푸른마을1단지.이든채아파트,126.83488,37.512878
15364_대일관광고.푸른마을3단지,15364,대일관광고.푸른마을3단지,126.835885,37.511319
15373_양천공영차고지,15373,양천공영차고지,126.8372191177,37.5084927645
15293_신월동우성상가,15293,신월동우성상가,126.833838,37.52179
15292_신월문화체육센터,15292,신월문화체육센터,126.835249,37.519969
15218_신한은행신월동지점,15218,신한은행신월동지점,126.8418635354,37.5178279621
15216_신곡시장.금빛새마을금고,15216,신곡시장.금빛새마을금고,126.8438198804,37.5192849388
15214_동방아파트.신월종합사회복지관,15214,동방아파트.신월종합사회복지관,126.8462896508,37.5214264859
15212_신정네거리.신정119안전센터,15212,신정네거리.신정119안전센터,126.8507300915,37.5220233018
